Filename,Tempo (BPM),Clock Density (Onsets/Sec),Beat Density (Beats/Sec),Onsets per Beat,Pitch SD,Pitch Mean,Pitch Median,Pitch Entropy,Intervallic Variability
Charlie Parker Quintet. I Get A Kick Out Of You. 1954.wav,246.09375,4.079777920462146,1.9885416408659884,2.051643192488263,3.474548201867488,5.346153846153846,5.5,3.34237488419626,5.475119354794952
Charlie Parker - Jam Session (1952) (Full Album) HQ.wav,234.90767045454547,2.6379987009597277,1.9506614611184183,1.3523611111111111,3.2773128177302437,4.622741764080765,5.0,3.2838014290946163,4.580945932944564
"Charlie Parker on Klactoveesedstene 1 - November 4, 1947.wav",258.3984375,4.0428412831849885,2.082063260840269,1.941747572815534,2.3139072294858036,6.25,5.5,2.1258145836939115,3.701686013000424
"Charlie Parker  - Dewey Square, Take A, October 28th, 1947.wav",184.5703125,3.1697403588866413,1.5251088604597867,2.0783699059561127,3.3428641139641115,5.176470588235294,5.0,3.328066938694676,4.600066829543505
"Charlie Parker on Overtime take 1 -  January 3, 1949.wav",172.265625,4.988377419956904,1.454943414154097,3.4285714285714284,3.0550504633038935,5.333333333333333,4.0,2.9477027792200907,4.8202048711647105
"Charlie Parker on Dexterity 2 - October 28, 1947.wav",224.69429347826087,5.8262054952746505,1.8310931556577472,3.1818181818181817,3.5463204718255357,5.416666666666667,6.0,2.355388542207534,4.932603624091104
"Charlie Parker on Chasin' the Bird I - May 8, 1947.wav",178.20581896551724,4.233336445980017,1.4824913624054532,2.8555555555555556,3.6836342106311837,6.9523809523809526,9.0,2.426402541105223,6.2118837722545965
"Charlie Parker on Chasin' the Bird III - May 8, 1947.wav",344.53125,4.00239652831594,2.776570285326187,1.4414893617021276,3.4401614415317274,6.2727272727272725,7.0,2.3685225277282065,4.308131845707603
"Charlie Parker on Klactoveesedstene 2 - November 4, 1947.wav",246.09375,4.237530970665604,1.9896650794164668,2.1297709923664123,3.179736882762254,6.352941176470588,7.0,2.660129752633257,5.213788809493534
Charlie Parker - My Old Flame (04.11.1947).wav,129.19921875,2.8072303011928534,1.0296592893061378,2.72636815920398,3.5168729095218088,4.622222222222222,5.0,3.1924642387112603,4.6237286149556285
"Charlie Parker & Dizzy Gillespie, ＂Hot House＂ at DuMont Television, February 24, 1952 (in color).wav",184.5703125,3.8586957799861747,1.509924435646764,2.5555555555555554,3.4064442729259,5.783018867924528,6.0,3.3329180898569395,5.243581542446941
Charlie Parker (1947) LIVE RECORDING [CONFIRMATION].wav,344.53125,2.809525667959004,2.7405618575395194,1.025164113785558,3.8332823314910653,4.813559322033898,5.0,3.303353803519038,5.913164739915446
Billies Bounce Charlie Parker 1945.wav,322.998046875,1.9950810185185184,2.5672743055555554,0.777120315581854,3.4526654105922283,4.78125,5.0,2.6756081122623816,5.1749818400401235
"Charlie Parker Live #1 March 1-7 1947, Hi-De-Ho Club, L.A. Dean Benedetti Recording Mosaic Records.wav",198.76802884615384,2.274246243444579,1.649973626721729,1.378353087960075,3.5394224360246063,5.2419080068143105,6.0,3.4195635977027434,4.953179483970977
CHARLIE PARKER LIVE AT THE FINALE CLUB 1946 FULL ALBUM.wav,215.33203125,3.2482956978589375,1.7806936542026675,1.8241743548602753,3.260862718570759,5.621198957428323,6.0,3.4160642034532342,4.5121072162783245
Charlie Parker Quintet at Birdland - Ornithology.wav,234.90767045454547,5.083198621612517,1.9451563435768828,2.613259668508287,3.166433085956018,6.205128205128205,7.0,3.4349071675375344,4.334098342484923
Original Charlie Parker Quintet - Embraceable You.wav,139.6748310810811,2.8446678735787763,1.0679163000812129,2.663755458515284,3.378528332379926,5.850574712643678,7.0,3.2371545133113244,4.56679292505532
Charlie Parker (1947) FIRST RECORDING [DONNA LEE].wav,224.69429347826087,4.356470318543464,1.7067815220594942,2.5524475524475525,3.827386691841953,5.2,5.0,3.2348555973821598,5.656854249492381
"Koko (Live At Carnegie Hall, 1947).wav",258.3984375,4.142185663924795,2.083110778762953,1.9884615384615385,3.4531431166499003,4.844827586206897,4.0,3.380281048529046,5.108849045109135
"Charlie Parker on Dexterity 1 - October 28, 1947.wav",224.69429347826087,4.262033113185602,1.8336654091612474,2.324324324324324,2.5,7.5,8.5,2.4464393446710155,4.236816881097249
Charlie Parker： The  Levin⧸Wilson Controversy part 1..wav,271.9983552631579,4.13908469511917,2.257215131872442,1.8337129840546698,3.1782887299269142,5.509677419354839,5.0,3.007375020792175,4.6390589591100735
Charlie Parker Quartet with Jimmy Carroll Orchestra - I Didn't Know What Time It Was.wav,224.69429347826087,3.219085103783349,1.6045901132704692,2.006172839506173,3.1079897039726503,7.02,8.0,3.185658881363033,4.115471970223176
Charlie Parker on Flat Foot Floogie take 1.wav,344.53125,5.064353076692457,2.6674836816166376,1.8985507246376812,2.8,5.6,7.0,1.9219280948873625,5.261891294962297
Charlie Parker   Jam Session 1952 {Full Album}.wav,234.90767045454547,3.096189889282067,1.9480883273976153,1.589347795855931,3.178721090033052,4.656382978723404,5.0,3.2844854228427405,4.456628400399866
"Charlie Parker on The Hymn 2 - October 28, 1947.wav",322.998046875,4.243488540725187,2.424850594700107,1.75,3.2450904833144416,6.428571428571429,7.0,2.235926350629033,5.436502143433364
Charlie Parker's Reboppers  『Thriving From A Riff』  チャーリー・パーカーのレボッパーズ  『スリフティング・フロム・ア・リフ』（1945).wav,234.90767045454547,4.485435535106411,1.8924696527212186,2.370149253731343,3.573606183818356,6.045454545454546,6.0,3.219764858546745,5.0753116686901985
"Charlie Parker Live #2  March 7-9 1947, Hi-De-Ho Club, L.A. Dean Benedetti Recording  Mosaic Records.wav",271.9983552631579,2.3914008796471045,2.265070335287688,1.0557733428367784,3.440021557547892,5.1042047531992685,6.0,3.4382091141600863,4.7939160726176295
CHARLIE PARKER - Jam Session (Full Album).wav,234.90767045454547,3.059732999999742,1.9484327727995525,1.5703559510567298,3.184290462443366,4.64468085106383,5.0,3.2863650994916043,4.503457784127066
Wardell Gray Quartet - Easy Swing (Steeplechase) - 1946.wav,271.9983552631579,3.1228170420417243,1.9836762342529193,1.5742574257425743,3.166654517156068,5.157894736842105,5.0,3.2233039089818094,4.41228115397676
"Charlie Parker on Dewey Square 3 - October 28, 1947.wav",184.5703125,4.831052095789749,1.4843232526194592,3.2547169811320753,2.6611270586392943,5.458333333333333,5.0,3.0027054819279435,3.7061232732393194
"Charlie Parker on Cheryl - May 8, 1947.wav",184.5703125,4.942833600550605,1.5253275564199134,3.240506329113924,3.6060310879986126,4.235294117647059,3.0,2.7933451941915157,5.786568499551353
"Charlie Parker on Dewey Square 2 - October 28, 1947.wav",184.5703125,4.516647542058373,1.4815754676178738,3.0485436893203883,3.263477218225253,6.043478260869565,7.0,3.2246792177558294,5.028842431250666
Dizzy Gillespie and his Orchestra - Salt Peanuts (1946 - 47).wav,322.998046875,2.7423522104820917,2.70054806093206,1.0154798761609907,3.502380143083653,5.333333333333333,6.0,3.2740230126215706,4.672928453398202
Charlie Parker -  Donna Lee (1947).wav,224.69429347826087,4.352368415246697,1.8551078491215427,2.3461538461538463,3.4146742157927745,4.7,5.0,3.4057980220350084,4.4749283305372725
Original Charlie Parker Quintet with J J  Johnson - How Deep Is the Ocean？.wav,287.109375,2.628159827418308,2.227412052315516,1.1799163179916319,3.499271061118826,6.571428571428571,7.5,3.243773828551915,3.9605430497920855
Charlie Parker - Now's The Time.wav,198.76802884615384,4.0464715466709915,1.5636495793924459,2.5878378378378377,3.588820088779825,5.166666666666667,5.5,3.0643497024433315,5.103695113266933
Charlie Parker Quintet ＂Bird Of Paradise＂.wav,224.69429347826087,4.013522968354732,1.8229162385301492,2.2017045454545454,3.497886090282489,5.730769230769231,7.0,3.198264065478502,4.237835112846595
"Wardell Gray Sextet - Out of Nowhere (＂The Haig＂ Club, 1952).wav",303.99816176470586,4.162812630146359,2.4683070375713947,1.6865051903114188,3.3575757424237875,5.842105263157895,6.0,3.3945621557081256,4.34254559534278
"Charlie Parker on Buzzy I - May 8, 1947.wav",198.76802884615384,5.111673407022046,1.65560272292212,3.0875,3.245509718570156,6.0,5.0,2.60623892865339,4.669156284401206
